KD,Sub. Att,Reversal,Rounds,landed_sig. str.,atmp_sig. str.,landed_total str.,atmp_total str.,landed_td,atmp_td,landed_head,atmp_head,landed_body,atmp_body,landed_leg,atmp_leg,landed_distance,atmp_distance,landed_clinch,atmp_clinch,landed_ground,atmp_ground,Control Time Sec,Total_fight_length_sec,Sig_Str_Acc,Sig_Str_LpM,Total_Str_Acc,Total_Str_LpM,Head_Str_Acc,Head_Str_LpM,Body_Str_Acc,Body_Str_LpM,Leg_Str_Acc,Leg_Str_LpM,Distance_Str_Acc,Distance_Str_LpM,Clinch_Str_Acc,Clinch_Str_LpM,Ground_Str_Acc,Ground_Str_LpM,TD_Avg.,TD_Acc.,TD_Def.,Control_Ratio,height_cm,reach_cm,stance,age_at_fight_days,fighter
0.5,0.0,0.0,2.0,24.0,50.0,32.5,60.0,0.0,0.5,14.0,37.5,6.0,7.5,4.0,5.0,13.5,34.0,10.0,14.0,0.5,0.5,102.5,436.5,0.5711722488038278,3.2981345716512145,0.6546296296296297,4.036195353127336,0.501056338028169,1.5798889966762615,0.6730769230769231,0.6424039057903023,0.75,1.0201640135069947,0.4801196340605208,2.1435727803311018,0.8166666666666667,0.9897266264849477,0.5,0.16483516483516483,0.0,0.0,1.0,0.22928229512889425,190.5,187.96,1.0,12665.5,Jarjis Danho
0.25,0.25,0.5,2.75,47.5,96.5,68.75,120.75,1.0,3.75,25.75,67.25,10.75,16.25,11.0,13.0,37.75,81.75,5.0,8.75,4.75,6.0,187.0,805.0,0.5225452281512719,3.921794871794872,0.5850440805623072,5.399358974358974,0.40665015486444056,2.167307692307692,0.7264724310776942,0.875,0.857257326007326,0.8794871794871796,0.4933721430645429,3.2352564102564108,0.5857683982683983,0.3698717948717949,0.5321428571428571,0.31666666666666665,0.08333333333333333,0.15625,0.1875,0.21926282051282053,172.72,175.26,1.0,10350.25,Hunter Azure
0.0,1.6,1.0,2.8,33.8,71.0,45.8,84.8,1.4,3.8,29.2,65.4,4.2,5.0,0.4,0.6,25.4,58.0,2.2,2.6,5.8,8.2,226.6,823.6,0.49697674527222374,2.400823680823681,0.5569889091280534,3.2499871299871304,0.46513574982231704,2.074491634491635,0.8303030303030304,0.29966537966537965,0.13333333333333333,0.026666666666666665,0.453861403557043,1.781827541827542,0.5333333333333333,0.17616473616473619,0.6105263157894737,0.4428314028314029,0.09333333333333334,0.36428571428571427,0.5,0.2525971685971686,177.8,185.42000000000002,2.0,10941.2,Jordan Griffin
0.2,0.4,0.0,2.6,58.6,121.8,71.6,135.0,0.8,2.4,35.4,91.2,9.8,14.8,13.4,16.0,50.6,110.8,4.2,6.0,3.8,5.0,180.2,738.0,0.487386453794021,4.506666666666666,0.5221282781009086,5.373333333333333,0.37883068318538027,2.4799999999999995,0.6360784313725489,0.8933333333333333,0.8210925306577481,1.1333333333333333,0.46882998530132286,3.9733333333333336,0.5333333333333333,0.28,0.152,0.2533333333333333,0.05333333333333333,0.33999999999999997,1.0,0.20022222222222225,177.8,180.34,1.0,10496.2,Mike Perry
0.4,0.0,0.0,3.4,61.8,113.4,92.6,160.2,1.4,4.4,39.4,85.8,13.6,16.8,10.6,11.0,48.6,94.2,8.6,12.0,5.6,8.6,218.0,665.0,0.6178692135846002,4.228631264297061,0.6793911007025761,6.06173785483446,0.5340257998910423,2.5557857103731783,0.8974178762414056,0.9339024161217374,0.9700534759358289,0.7389431378021457,0.5812848689771767,3.413529895691776,0.569047619047619,0.5702136401457552,0.218018018018018,0.24488772845953005,0.10239990818580895,0.35238095238095235,0.9333333333333333,0.24432064662926284,193.04,200.66,1.0,13454.4,Stipe Miocic
0.2,0.2,0.0,3.6,34.2,63.4,57.4,87.2,0.2,1.8,18.8,44.8,12.4,15.4,3.0,3.2,14.0,40.0,10.4,12.6,5.2,7.6,106.6,699.0,0.5370648416450612,2.9538670511339262,0.6463805850359343,4.284963700402385,0.38598629977940324,1.7042293664518717,0.8028723770209838,0.9754477299383385,0.9333333333333332,0.2101598229169736,0.35352158036368564,1.0329885759088104,0.888888888888889,0.8330598321680018,0.16666666666666669,0.7058823529411765,0.009382329945269743,0.2,0.4,0.16116792331693458,175.26,187.96,1.0,13601.8,Tyron Woodley
0.2,0.0,0.0,2.6,45.2,115.6,45.4,116.2,0.2,1.4,23.8,84.2,8.0,14.6,13.0,16.8,42.2,111.4,2.6,3.2,0.4,1.0,10.0,694.6,0.38863468297880155,4.061853615386361,0.3927022283984759,4.092080315638251,0.28041643461802523,2.253905997161665,0.5067651888341544,0.6484567860827306,0.7879318488529015,1.1594908321419655,0.37988867876278076,3.859674128206874,0.34285714285714286,0.17333333333333334,0.08,0.028846153846153844,0.014423076923076922,0.1,0.6,0.014112933365452256,170.18,177.8,2.0,9980.8,Thomas Almeida
0.0,0.3333333333333333,0.0,2.3333333333333335,21.0,50.333333333333336,35.0,68.0,0.6666666666666666,1.3333333333333333,12.0,39.666666666666664,6.333333333333333,7.333333333333333,2.6666666666666665,3.3333333333333335,16.0,40.333333333333336,3.0,7.0,2.0,3.0,22.666666666666668,563.3333333333334,0.43374853001175984,4.227137964714465,0.5289028491655562,5.844763423710792,0.3246157224418094,2.6435716545500205,0.8714285714285714,1.0113414850256957,0.5555555555555555,0.21648059542796383,0.4130313624157673,2.7963653323679156,0.3333333333333333,0.7023858214042263,0.2222222222222222,0.7361963190184048,0.15444015444015444,0.2222222222222222,-0.3333333333333333,0.13571006589411497,165.1,170.18,1.0,11451.333333333334,Gustavo Lopez
0.0,0.0,0.0,1.5,2.5,12.0,9.0,21.0,0.5,0.5,1.5,10.0,0.5,1.5,0.5,0.5,2.0,11.5,0.0,0.0,0.0,0.0,6.0,278.5,0.1956521739130435,1.0323886639676112,0.3321718931475029,1.6894761680037753,0.08881578947368421,0.15603271983640082,0.25,0.06134969325153374,0.5,0.7692307692307692,0.18333333333333335,0.9532798489853704,0.0,0.0,0.0,0.0,0.2,0.5,0.0,0.15384615384615385,170.18,177.8,1.0,12052.5,Ray Rodriguez
0.0,0.0,0.0,1.0,2.5,9.0,3.5,9.5,0.0,1.5,1.5,4.5,0.0,2.5,0.0,2.0,1.5,7.5,0.0,0.0,0.0,0.0,8.0,92.5,0.2163418290854573,0.9690402476780184,0.25838204663038367,1.3,0.2763157894736842,0.7392156862745097,0.0,0.0,0.0,0.0,0.14215686274509803,0.7860962566844919,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08441176470588235,182.88,198.12,3.0,11304.5,Aalon Cruz
0.0,0.0,0.0,2.2,35.2,78.4,45.2,94.6,0.4,1.0,19.2,60.0,6.8,8.2,8.6,10.4,25.8,61.4,5.4,7.8,4.2,5.4,33.4,587.2,0.4968871400135768,3.4039653917684163,0.5541725239464442,4.40289156626506,0.38591100525565586,1.9142546657217103,0.528235294117647,0.4533333333333333,0.7361937452326468,0.9984313725490196,0.4223076923076922,2.5064209780297664,0.4295652173913044,0.48,0.28363636363636363,0.27999999999999997,0.026666666666666665,0.13333333333333333,0.2,0.09179651941097725,167.64000000000001,175.26,1.0,11156.8,Jordan Espinosa
0.4,0.0,0.4,2.2,36.2,80.2,47.6,93.4,1.0,2.6,16.6,48.4,10.8,17.6,8.8,13.4,31.8,73.0,3.4,5.4,1.0,1.8,108.6,617.8,0.47810204512205584,3.998813174332765,0.5321774314697534,5.028557637705849,0.35796612743981165,1.9635533170382442,0.6401122207590925,1.0864184134508554,0.6811111111111112,0.948841443843666,0.4679163120418128,3.5063005209490647,0.43499999999999994,0.4045171962570674,0.4,0.08799545712663259,0.09266409266409267,0.11666666666666667,0.8,0.1378500357998173,162.56,165.1,2.0,12968.0,Joseph Benavidez
0.2,0.2,0.2,1.0,5.0,10.8,13.0,19.4,0.2,0.8,4.2,9.2,0.8,1.2,0.2,0.2,2.6,6.6,0.6,1.0,2.0,2.8,43.8,168.6,0.45777777777777784,1.8661898532079302,0.5675,4.043993198329283,0.358173374613003,1.3719843565198846,0.7,0.40997785441162266,0.2,0.0975609756097561,0.3661471861471861,1.2272931340427309,0.3,0.1725676052411486,0.15384615384615385,0.5063291139240506,0.050632911392405056,0.1,1.0,0.16366842649382027,182.88,182.88,1.0,10877.0,Megan Anderson
0.0,0.5,0.5,3.0,45.5,99.0,72.0,128.0,0.0,2.0,33.0,81.5,6.5,10.5,6.0,7.0,36.0,85.0,8.0,12.0,1.5,2.0,32.0,829.0,0.41304347826086957,3.1270008795074755,0.510085933966531,4.9436235708003515,0.3394575678040245,2.2499560246262096,0.5833333333333333,0.4520668425681618,0.9,0.42497801231310467,0.3664274322169059,2.462445030782762,0.680672268907563,0.5645558487247142,0.5,0.1,0.0,0.0,-0.25,0.03930225740252125,167.64000000000001,172.72,1.0,11330.0,Vince Cachero
0.0,0.2,0.0,3.0,54.4,136.6,66.0,149.0,0.6,2.8,27.8,99.0,11.0,17.0,15.6,20.6,46.8,126.4,6.0,8.4,1.6,1.8,67.2,900.0,0.4076072053022175,3.6266666666666665,0.45386139323475233,4.3999999999999995,0.2782109476611915,1.853333333333333,0.6273809523809524,0.7333333333333334,0.7911060940118176,1.04,0.3741687197367548,3.12,0.5700000000000001,0.4,0.36,0.10666666666666666,0.04,0.17333333333333334,1.0,0.07466666666666666,162.56,172.72,1.0,11065.8,Jimmie Rivera
0.0,0.0,0.4,2.2,29.2,76.0,49.8,100.2,0.6,1.2,16.8,58.6,9.0,13.2,3.4,4.2,19.6,62.8,5.4,7.6,4.2,5.6,42.4,557.4,0.47121422267053337,3.9388068300555887,0.5438562293121855,5.704728569269894,0.3883078159533856,2.6566739005327333,0.75,1.0192502499702607,0.6833333333333333,0.2628826795525934,0.3886862589679491,2.780930114423686,0.6304347826086957,0.43955014998215647,0.41789473684210526,0.5516598989830792,0.07363484087102176,0.25,0.0,0.0912561763820167,167.64000000000001,175.26,1.0,11221.6,Shana Dobson
0.4,0.0,0.0,3.0,54.6,71.4,69.0,87.2,1.2,3.2,37.0,52.8,11.0,12.0,6.0,6.6,19.2,31.4,7.6,7.8,16.6,21.6,235.8,598.2,0.680952380952381,4.6968150565356455,0.7364616906983319,5.872943977219352,0.5819934451513399,3.406715028611579,0.9781637717121588,0.8988641382641523,0.755,0.3912358896599143,0.6096185230518156,1.3102624040658672,0.7846153846153847,0.6404660315854059,0.7267076167076167,1.8333724825974784,0.07040656541424221,0.44000000000000006,1.0,0.287384318686133,193.04,200.66,1.0,13860.0,Alistair Overeem
0.5,0.5,0.5,2.5,44.25,96.0,59.0,112.75,0.5,0.75,27.25,70.25,10.5,15.75,3.5,4.75,39.25,88.5,1.0,1.25,4.5,6.25,62.75,708.25,0.48750646997929603,3.5178220196689853,0.5818805558721294,4.754829295594467,0.4438083433220733,2.070804349564244,0.5758928571428572,0.960470136723435,0.65,0.3532142000479731,0.45365825151940153,3.1449108499240426,0.25,0.06666666666666667,0.44375,0.30624450307827616,0.07121212121212121,0.5,0.0,0.08377122144932171,177.8,185.42000000000002,1.0,11504.75,Martin Day
0.2,0.8,0.2,2.6,51.8,114.2,61.0,126.2,1.8,6.8,33.0,91.4,11.4,15.0,7.4,7.8,34.2,92.0,9.2,11.6,4.2,5.8,176.8,702.0,0.46138578260388385,4.407826759474091,0.49215835046342005,5.344686774941995,0.3579062049062049,2.7003105204100337,0.7780193236714976,0.9241891492040558,0.9277777777777778,0.591846822855767,0.40275975347403914,2.8466544637555176,0.7710924369747898,0.8870533642691415,0.35686274509803917,0.5483530764572603,0.19900899301495573,0.27263157894736845,1.0,0.2859991388581095,172.72,172.72,1.0,12806.8,Nik Lentz
0.0,0.4,0.2,2.2,22.6,56.0,46.6,85.8,2.0,6.6,16.4,49.2,2.4,3.0,3.8,3.8,17.4,48.6,1.4,2.0,3.8,5.4,301.4,647.6,0.43134477247499625,2.823615257048093,0.5820532602475147,5.296053067993366,0.36974149765874864,2.0965174129353232,0.7,0.28577114427860695,1.0,0.44132669983416245,0.3801031027795734,1.9444112769485904,0.6666666666666666,0.15621890547263684,0.6033333333333333,0.7229850746268657,0.19588723051409618,0.46439393939393947,1.0,0.50445072881208,187.96,200.66,1.0,10608.8,Antonio Carlos Junior
0.2,0.0,0.0,2.6,52.0,137.6,70.0,158.6,0.4,3.8,33.2,108.6,12.0,18.2,6.8,10.8,46.2,129.2,4.2,6.6,1.6,1.8,162.2,746.6,0.40118664703168927,4.515577478360776,0.4576508315517359,6.1266486746923,0.33474858366843374,3.063695901940371,0.6276822523881347,0.9522112945124478,0.7221678321678321,0.4996702819079579,0.384406146352735,4.061089289384398,0.35666666666666663,0.27999999999999997,0.37142857142857144,0.17448818897637794,0.026666666666666665,0.05,1.0,0.22110933437556507,185.42,187.96,1.0,11548.2,Andrew Sanchez
0.4,0.6,0.2,1.6,21.6,47.2,22.8,48.8,0.0,1.0,14.2,36.6,6.2,8.8,1.4,1.8,19.4,44.2,0.8,1.0,1.4,1.8,17.8,380.6,0.503622395263262,4.304376583810513,0.57416263475087,4.666755040044187,0.3040421146847876,3.1077091834496073,0.523063063063063,0.629848630130029,0.34285714285714286,0.30196078431372547,0.3751265418448081,3.4243920564384522,0.2,0.1672473867595819,0.27142857142857146,0.7622203811101905,0.0,0.0,0.6,0.05147488951962018,190.5,185.42000000000002,2.0,10091.4,Tom Breese
0.0,0.4,0.0,2.4,31.6,68.4,41.2,78.6,0.2,2.0,15.8,47.4,12.0,16.6,2.8,3.6,22.2,54.8,8.8,13.0,0.4,0.6,101.6,653.8,0.45776501889356574,3.0615105979262776,0.5135691240303014,3.7596032409780493,0.3206534674889105,1.5961921205744551,0.7597744360902257,1.1017055602017967,0.8400000000000001,0.36361291715002564,0.4232194965986825,2.3573870738572493,0.5115384615384615,0.6774568574023615,0.13333333333333333,0.026666666666666665,0.0326975476839237,0.02857142857142857,0.8,0.16420405691795337,185.42,185.42000000000002,1.0,11474.0,Markus Perez
0.0,0.0,0.0,1.25,10.0,19.0,10.75,20.0,0.0,2.25,1.75,6.25,4.25,7.25,4.25,5.5,8.5,16.0,1.0,1.5,0.0,0.0,43.0,213.0,0.5238095238095237,2.3470571115223278,0.5292207792207791,2.592607485010365,0.15516194331983807,0.28041794171973644,0.4305555555555556,1.016141500617277,0.886904761904762,1.0279590630054891,0.5067405010784802,1.9861659603529294,0.4,0.2349257537123144,0.0,0.0,0.0,0.0,1.0,0.2802263708809148,193.04,193.04,1.0,11201.5,Vinicius Moreira
0.0,0.5,0.0,2.5,33.5,103.5,42.0,112.5,0.5,5.5,24.0,88.0,5.5,11.5,4.5,5.0,31.0,97.5,2.0,4.5,0.5,1.5,41.0,699.0,0.4092039800995025,2.3964912280701753,0.5138888888888888,3.1333333333333333,0.1629436964504284,1.6,0.5855263157894737,0.4473895582329317,0.45,0.3,0.35789473684210527,2.1204819277108435,0.6875,0.1602409638554217,0.16666666666666666,0.03333333333333333,0.03333333333333333,0.027777777777777776,0.5,0.05138554216867469,175.26,182.88,1.0,9131.0,Jacob Kilburn
0.0,0.4,0.2,2.8,35.6,106.4,73.0,150.0,0.4,1.4,22.8,89.4,5.2,8.6,7.2,8.4,25.6,92.4,1.4,3.4,7.0,9.4,141.8,777.6,0.4320439780109945,2.6187853569969954,0.5486694840379978,5.625149798422152,0.3633890746934225,1.7406799057011955,0.47445887445887447,0.3631814119749776,0.5518518518518519,0.5149240393208222,0.3626643865671085,1.769458215652822,0.26666666666666666,0.0960857908847185,0.47428571428571437,0.7581775906898127,0.04048265460030166,0.16666666666666666,0.2,0.22771612231886634,170.18,170.18,1.0,11513.0,Sarah Moras
0.0,0.0,0.0,3.0,52.25,162.5,69.5,185.75,0.0,0.75,36.25,137.5,7.5,14.75,8.5,10.75,49.75,155.5,2.0,2.0,0.5,0.5,6.25,900.0,0.3141735700197239,3.4833333333333334,0.38492408761806757,4.633333333333333,0.2515266429666926,2.416666666666667,0.6160714285714286,0.5,0.7628787878787879,0.5666666666666667,0.30004337273163184,3.3166666666666664,0.5,0.13333333333333333,0.25,0.03333333333333333,0.0,0.0,0.75,0.006944444444444444,165.1,165.1,1.0,11708.25,Vanessa Melo
0.2,0.2,0.6,2.6,47.2,85.2,61.4,101.4,0.0,0.4,28.2,60.0,9.4,13.4,9.6,11.8,40.4,76.2,5.0,6.8,1.8,2.2,76.4,740.2,0.5544052374164158,3.72229112334589,0.5995208046466628,4.766297691490389,0.4243663067192479,2.1088534724234522,0.7152236652236653,0.8205196561383173,0.8187878787878787,0.7628899835796388,0.5282994127408734,3.1903950545735533,0.6148148148148147,0.38200328407224954,0.85,0.1498927847000869,0.0,0.0,1.0,0.08500280112044818,177.8,182.88,1.0,12042.6,Anthony Pettis
0.0,0.0,0.0,3.0,52.5,131.0,59.0,139.0,0.0,0.5,39.5,114.5,6.0,9.0,7.0,7.5,52.0,129.0,0.5,1.5,0.0,0.5,0.0,900.0,0.3865384615384615,3.5,0.40490067055210877,3.9333333333333336,0.3254734848484848,2.6333333333333333,0.6666666666666666,0.4,0.9285714285714286,0.4666666666666667,0.3895056926667138,3.466666666666667,0.25,0.03333333333333333,0.0,0.0,0.0,0.0,-1.0,0.0,177.8,190.5,1.0,10039.5,Carlton Minus
0.2,0.0,0.0,1.8,14.8,34.0,15.0,34.4,0.0,0.2,6.2,22.4,5.2,7.4,3.4,4.4,13.0,30.0,1.2,2.2,0.6,1.8,2.2,367.2,0.45168831168831164,2.5489071641010477,0.4561443705346145,2.5912566501509735,0.2745340049687876,0.9932094490760098,0.699047619047619,0.8108551272485652,0.7511904761904762,0.7448425877764719,0.45371675943104517,2.2905339583594206,0.10909090909090909,0.17224880382775118,0.06666666666666667,0.08612440191387559,0.0,0.0,1.0,0.005263157894736842,193.04,195.58,1.0,13142.6,Junior Dos Santos
0.0,0.0,0.0,3.0,35.5,72.0,64.5,103.5,0.0,1.0,15.0,47.5,9.0,12.0,11.0,12.5,31.5,67.0,4.0,5.0,0.0,0.0,79.5,841.0,0.4776164549304295,2.6080988917306054,0.6227570093457944,4.606820119352088,0.3146243291592129,1.0855072463768116,0.75,0.6452685421994885,0.7282608695652174,0.8773231031543052,0.43531976744186046,2.3414322250639383,0.4444444444444444,0.26666666666666666,0.0,0.0,0.0,0.0,0.25,0.0937823245240125,177.8,185.42000000000002,2.0,12480.0,Peter Barrett
0.0,0.0,0.2,2.2,24.6,45.8,34.8,57.2,0.2,1.4,13.6,32.6,4.0,5.2,6.6,7.8,13.0,30.0,4.6,7.4,1.6,2.4,65.0,566.6,0.4512820273471475,2.370641570004564,0.5097899928430117,3.2007843617118907,0.2880198748619801,1.229950219995504,0.605,0.33588668971213564,0.6900000000000001,0.7202720588985082,0.36010440539852306,1.4470935176970847,0.43030303030303035,0.48247422680412366,0.4,0.10666666666666666,0.017804154302670624,0.06666666666666667,0.2,0.07326541378173426,177.8,172.72,1.0,12397.8,Matt Wiman
0.2,0.0,0.0,2.2,37.6,78.6,42.0,83.6,1.4,3.8,14.6,48.0,6.2,10.2,15.2,19.4,30.6,69.6,2.4,3.8,4.4,5.2,118.6,564.6,0.4345321372383542,3.620339868466489,0.45917954877614375,4.0778392777859995,0.24415754331900627,1.2455448670514528,0.5440914158305463,0.6464565142321543,0.6767576509511993,1.32,0.3930210225492219,2.995893957728395,0.45555555555555555,0.22942923388091357,0.3666666666666667,0.32183908045977005,0.13425682008781017,0.32047619047619047,0.6714285714285715,0.16149369378257936,172.72,175.26,2.0,10613.4,Jose Quinonez
0.0,0.3333333333333333,0.3333333333333333,2.6666666666666665,30.333333333333332,68.33333333333333,36.666666666666664,76.66666666666667,1.3333333333333333,1.6666666666666667,18.333333333333332,51.0,11.0,15.666666666666666,1.0,1.6666666666666667,26.0,63.333333333333336,3.6666666666666665,4.0,0.6666666666666666,1.0,21.333333333333332,707.0,0.5195906432748538,2.3816629090660655,0.5457721872816212,2.902070096331215,0.4373875743738757,1.4639611942337911,0.7931488801054019,0.8224636195941791,0.5,0.09523809523809523,0.4715873355839087,2.0264808362369338,0.625,0.25762109721937554,0.2222222222222222,0.09756097560975611,0.13333333333333333,0.3333333333333333,-0.3333333333333333,0.04655143358156271,162.56,165.1,1.0,10350.666666666666,Rachael Ostovich
0.0,0.3333333333333333,1.3333333333333333,2.3333333333333335,26.666666666666668,49.333333333333336,40.333333333333336,68.33333333333333,2.3333333333333335,5.666666666666667,22.333333333333332,42.333333333333336,1.6666666666666667,3.6666666666666665,2.6666666666666665,3.3333333333333335,11.0,22.333333333333332,3.0,4.0,12.0,16.666666666666668,240.33333333333334,628.3333333333334,0.5614078323902657,4.155555555555556,0.60712603529941,5.711111111111111,0.5226869726869726,3.1475915221579966,0.4583333333333333,0.11111111111111112,0.9166666666666666,0.3908496732026143,0.46273620559334844,1.1594771241830064,0.7111111111111111,0.688888888888889,0.6114331723027374,1.3544477028347996,0.15555555555555556,0.2692307692307692,0.888888888888889,0.3233769063180828,172.72,180.34,3.0,9916.333333333334,Spike Carlyle
0.4,0.4,0.2,2.2,45.8,102.8,54.0,108.6,0.2,0.6,28.2,79.0,8.6,12.8,10.0,12.0,38.2,91.4,7.0,11.4,1.2,2.0,11.4,541.6,0.4745661481008471,5.089276510581156,0.48278528803685533,5.79685324158303,0.3654764691276558,3.380745170231422,0.6528071928071928,0.9312019553032249,0.8847854931446262,1.1341900103749816,0.46428960818351134,4.173303462507553,0.3027472527472527,0.6,0.24761904761904763,0.10573508005822416,0.013333333333333332,0.1,0.8,0.016526928675400294,182.88,185.42000000000002,2.0,13337.4,Alan Jouban
0.0,0.0,0.0,3.8,74.0,162.6,92.4,181.0,0.2,1.2,45.4,122.4,13.6,19.4,15.2,18.6,62.6,148.6,8.0,12.0,1.2,1.6,68.8,900.0,0.45730764950040764,3.8906666666666667,0.5072109661197585,4.810666666666667,0.36905840521554645,2.3440000000000003,0.6974182139699381,0.6986666666666667,0.8081932773109244,0.8480000000000001,0.4354740899877375,3.408,0.7288888888888889,0.40800000000000003,0.5333333333333333,0.07466666666666666,0.008,0.1,0.9,0.06728888888888887,180.34,177.8,1.0,12912.6,Paul Felder
0.0,0.0,0.6666666666666666,3.0,55.0,105.33333333333333,77.66666666666667,131.66666666666666,2.6666666666666665,6.666666666666667,39.333333333333336,86.66666666666667,12.0,14.666666666666666,3.6666666666666665,4.0,46.666666666666664,94.33333333333333,6.333333333333333,8.0,2.0,3.0,175.33333333333334,900.0,0.5318765664160402,3.6666666666666665,0.5960839740690487,5.177777777777778,0.4657692780499798,2.6222222222222222,0.8227513227513228,0.8000000000000002,0.9333333333333332,0.24444444444444446,0.5081612831612832,3.1111111111111107,0.8263888888888888,0.4222222222222222,0.45,0.13333333333333333,0.20000000000000004,0.40079365079365076,1.0,0.1948148148148148,170.18,182.88,1.0,10267.0,Geraldo de Freitas
0.0,0.0,0.0,3.0,40.25,99.5,69.0,131.25,0.0,3.5,17.75,66.0,9.0,15.25,9.5,12.75,28.5,82.0,11.75,17.5,0.0,0.0,237.0,794.5,0.3969649237666171,3.159168225506553,0.5230815186421277,5.297695163945016,0.2688144240747146,1.3965817871326895,0.5832125603864735,0.65123387092244,0.746279761904762,0.7759961127308066,0.3321178381568093,2.2897231725059966,0.7026515151515151,0.869445053000556,0.0,0.0,0.0,0.0,0.9583333333333334,0.28233614860753004,190.5,200.66,1.0,10408.0,Bevon Lewis
0.0,0.0,0.0,2.3333333333333335,35.666666666666664,69.66666666666667,41.0,75.33333333333333,0.3333333333333333,0.3333333333333333,25.666666666666668,54.666666666666664,7.333333333333333,11.333333333333334,2.6666666666666665,3.6666666666666665,29.0,61.333333333333336,3.6666666666666665,4.666666666666667,3.0,3.6666666666666665,47.333333333333336,626.3333333333334,0.46725195094760313,2.9211239626811634,0.49444444444444446,3.3334629863409417,0.4087144739318653,2.030103760316323,0.7208994708994708,0.7132424245870627,0.26666666666666666,0.17777777777777778,0.44164470794905575,2.4482877841846076,0.5166666666666667,0.25864031147050015,0.5333333333333333,0.21419586702605573,0.022222222222222223,0.3333333333333333,-1.0,0.05648955004340722,175.26,177.80000000000004,1.0,11215.333333333334,Eduardo Garagorri
0.0,0.2,0.0,3.0,47.0,117.8,76.0,149.6,1.8,6.0,38.8,104.8,5.4,9.0,2.8,4.0,41.0,108.4,2.2,5.2,3.8,4.2,216.4,900.0,0.3985163551401869,3.1333333333333337,0.5129816848474924,5.066666666666667,0.3750758057008984,2.586666666666667,0.5624242424242424,0.36,0.5657142857142856,0.18666666666666668,0.3764632429557859,2.7333333333333334,0.4333333333333333,0.14666666666666667,0.72,0.2533333333333333,0.12000000000000002,0.29000000000000004,1.0,0.24044444444444446,162.56,165.1,1.0,11208.6,Claudia Gadelha
0.0,0.0,0.0,1.0,6.0,13.0,9.0,16.0,0.0,3.0,5.0,11.0,1.0,2.0,0.0,0.0,6.0,12.0,0.0,1.0,0.0,0.0,54.0,166.0,0.46153846153846156,2.1686746987951806,0.5625,3.253012048192771,0.45454545454545453,1.8072289156626506,0.5,0.3614457831325301,0.0,0.0,0.5,2.1686746987951806,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3253012048192771,165.1,170.18,3.0,10283.0,Victor Rodriguez
0.0,0.0,0.0,1.5,2.5,6.5,13.0,17.0,0.0,0.0,1.5,5.0,0.0,1.0,0.0,0.0,1.5,5.5,0.0,0.0,0.0,0.0,0.0,292.0,0.28735632183908044,0.7897813379519376,0.5729166666666666,2.1417249417249415,0.325,0.5272836900813989,0.0,0.0,0.0,0.0,0.26666666666666666,0.48709677419354835,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,182.88,185.42000000000002,1.0,13242.5,Cole Williams
0.0,0.2,0.0,1.8,14.2,41.0,21.8,49.0,0.2,0.4,11.6,37.0,2.0,2.8,0.4,0.8,12.6,38.6,1.2,1.8,0.2,0.2,29.8,432.4,0.3168057179697063,1.8772032033037764,0.42020266205021145,2.8520426904939193,0.2783638422476898,1.4989674857284685,0.14285714285714285,0.13333333333333333,0.2,0.1518987341772152,0.2842923886252437,1.6347164872853628,0.15,0.08,0.2,0.08823529411764705,0.08823529411764705,0.2,0.8,0.12673856209150328,193.04,200.66,1.0,11081.4,Justin Ledet
0.0,0.0,0.0,2.2,20.8,98.0,23.2,105.4,0.0,0.0,10.4,82.2,6.4,10.2,3.8,6.8,20.0,93.8,0.4,0.6,0.0,0.0,0.0,608.4,0.20591561362176058,1.543859649122807,0.2532173172971399,1.8800000000000001,0.10079168881800463,0.6933333333333332,0.5628351309707241,0.45777777777777784,0.35505279034690795,0.2533333333333333,0.16676479987968343,1.3831966726084375,0.13333333333333333,0.026666666666666665,0.0,0.0,0.0,0.0,0.2,0.0,182.88,185.42000000000002,1.0,10693.0,Jack Marshman
0.0,0.0,0.0,2.8,30.4,63.6,36.6,69.8,0.0,0.0,14.0,40.4,9.2,14.0,7.2,9.2,26.0,58.2,3.4,4.4,1.0,1.0,6.2,777.4,0.47846759183968485,2.1941695702671313,0.525824505082932,2.6029500580720093,0.3110984721757556,0.9436004645760743,0.663032581453634,0.6782810685249709,0.7348917748917748,0.5722880371660859,0.4474901750304269,1.8746341463414633,0.8666666666666666,0.25286875725900115,0.2,0.06666666666666667,0.0,0.0,0.4,0.0063008130081300805,187.96,195.58,2.0,13578.4,Anderson Silva
0.0,0.2,0.2,2.2,26.8,51.0,30.0,54.8,0.2,1.2,10.4,30.8,7.0,10.4,9.0,9.6,23.8,47.0,2.0,2.0,0.6,1.4,39.0,627.4,0.49415937637353247,2.6148062557706337,0.515165824966188,3.02807078872624,0.35621794871794876,0.9650855953047935,0.5018181818181818,0.7092118339747792,0.7541666666666667,0.8355097673428457,0.4600595592614651,2.273028912679339,0.4,0.18070351758793973,0.18,0.04,0.0272108843537415,0.2,0.2,0.0691138686630431,193.04,200.66,1.0,11392.6,Stefan Struve
